date,type,ticker,rating_osc,rating_ma
2020-01-19,crypto,ETHUSD,Neutral,Srong Buy
2020-01-19,crypto,BTCUSD,Sell,Srong Buy
2020-01-20,crypto,BNBUSD,Buy,Srong Buy
2020-01-20,crypto,IOTAUSD,Sell,Srong Buy
2020-01-20,crypto,LTCUSD,Buy,Srong Buy
2020-01-20,crypto,BTCUSD,Buy,Srong Buy
2020-01-20,crypto,ETHUSD,Buy,Srong Buy
2020-01-20,crypto,XRPUSD,Buy,Buy
2020-01-20,crypto,EOSUSD,Buy,Srong Buy
2020-01-20,crypto,DASHUSD,Buy,Srong Buy
2020-01-21,stock,AAPL,Sell,Srong Buy
2020-01-21,stock,BABA,Sell,Srong Buy
2020-01-21,stock,JNJ,Neutral,Srong Buy
2020-01-21,stock,AMZN,Sell,Srong Buy
2020-01-21,stock,FB,Sell,Srong Buy
2020-01-21,stock,GOOG,Neutral,Srong Buy
2020-01-21,stock,MSFT,Sell,Srong Buy
2020-01-21,stock,JPM,Neutral,Srong Buy
2020-01-21,crypto,ETHUSD,Buy,Srong Buy
2020-01-21,crypto,EOSUSD,Buy,Srong Buy
2020-01-21,crypto,LTCUSD,Buy,Srong Buy
2020-01-21,crypto,IOTAUSD,Buy,Srong Buy
2020-01-21,crypto,BTCUSD,Buy,Srong Buy
2020-01-21,crypto,BNBUSD,Buy,Srong Buy
2020-01-21,crypto,XRPUSD,Buy,Buy
2020-01-21,crypto,DASHUSD,Neutral,Srong Buy
2020-01-21,index,NIFTY,Neutral,Buy
2020-01-21,index,IXIC,Sell,Srong Buy
2020-01-21,index,TSX,Buy,Srong Buy
2020-01-21,index,VIX,Sell,Srong Sell
2020-01-21,index,SPX,Neutral,Srong Buy
2020-01-21,index,DJI,Sell,Srong Buy
2020-01-21,index,DAX,Buy,Srong Buy
2020-01-21,index,NI225,Buy,Srong Buy
2020-01-22,index,VIX,Neutral,Sell
2020-01-22,index,NI225,Sell,Srong Buy
2020-01-22,index,DAX,Buy,Srong Buy
2020-01-22,index,TSX,Buy,Srong Buy
2020-01-22,index,IXIC,Buy,Srong Buy
2020-01-22,index,SPX,Buy,Srong Buy
2020-01-22,index,NIFTY,Neutral,Sell
2020-01-22,index,DJI,Buy,Srong Buy
2020-01-22,crypto,LTCUSD,Neutral,Srong Buy
2020-01-22,crypto,EOSUSD,Neutral,Srong Buy
2020-01-22,crypto,DASHUSD,Buy,Srong Buy
2020-01-22,crypto,BNBUSD,Neutral,Srong Buy
2020-01-22,crypto,IOTAUSD,Neutral,Srong Buy
2020-01-22,crypto,ETHUSD,Neutral,Srong Buy
2020-01-22,crypto,XRPUSD,Neutral,Buy
2020-01-22,crypto,BTCUSD,Neutral,Srong Buy
2020-01-22,stock,AMZN,Neutral,Srong Buy
2020-01-22,stock,FB,Buy,Srong Buy
2020-01-22,stock,JPM,Buy,Neutral
2020-01-22,stock,GOOG,Buy,Srong Buy
2020-01-22,stock,JNJ,Sell,Srong Buy
2020-01-22,stock,MSFT,Buy,Srong Buy
2020-01-22,stock,AAPL,Buy,Srong Buy
2020-01-22,stock,BABA,Neutral,Srong Buy
2020-01-23,crypto,ETHUSD,Buy,Srong Buy
2020-01-23,crypto,IOTAUSD,Buy,Srong Buy
2020-01-23,crypto,XRPUSD,Buy,Buy
2020-01-23,crypto,EOSUSD,Buy,Srong Buy
2020-01-23,crypto,BNBUSD,Buy,Srong Buy
2020-01-23,crypto,DASHUSD,Buy,Srong Buy
2020-01-23,crypto,LTCUSD,Buy,Srong Buy
2020-01-23,crypto,BTCUSD,Buy,Srong Buy
2020-01-23,index,IXIC,Sell,Srong Buy
2020-01-23,index,VIX,Sell,Sell
2020-01-23,index,SPX,Sell,Srong Buy
2020-01-23,index,DAX,Neutral,Srong Buy
2020-01-23,index,DJI,Sell,Srong Buy
2020-01-23,index,NI225,Buy,Srong Buy
2020-01-23,index,NIFTY,Neutral,Sell
2020-01-23,index,TSX,Sell,Srong Buy
2020-01-23,stock,AAPL,Sell,Srong Buy
2020-01-23,stock,BABA,Buy,Srong Buy
2020-01-23,stock,JNJ,Buy,Srong Buy
2020-01-23,stock,GOOG,Sell,Srong Buy
2020-01-23,stock,JPM,Sell,Neutral
2020-01-23,stock,AMZN,Buy,Srong Buy
2020-01-23,stock,FB,Neutral,Srong Buy
2020-01-23,stock,MSFT,Sell,Srong Buy
2020-01-24,stock,FB,Buy,Srong Buy
2020-01-24,stock,JPM,Sell,Neutral
2020-01-24,stock,AAPL,Neutral,Srong Buy
2020-01-24,stock,BABA,Neutral,Buy
2020-01-24,stock,MSFT,Buy,Srong Buy
2020-01-24,stock,GOOG,Buy,Srong Buy
2020-01-24,stock,AMZN,Sell,Srong Buy
2020-01-24,stock,JNJ,Neutral,Srong Buy
2020-01-24,index,TSX,Buy,Srong Buy
2020-01-24,index,DJI,Buy,Srong Buy
2020-01-24,index,IXIC,Neutral,Srong Buy
2020-01-24,index,SPX,Neutral,Srong Buy
2020-01-24,index,VIX,Neutral,Sell
2020-01-24,index,NIFTY,Buy,Buy
2020-01-24,index,NI225,Sell,Buy
2020-01-24,index,DAX,Neutral,Buy
2020-01-24,crypto,XRPUSD,Buy,Neutral
2020-01-24,crypto,BTCUSD,Neutral,Buy
2020-01-24,crypto,ETHUSD,Buy,Buy
2020-01-24,crypto,LTCUSD,Buy,Buy
2020-01-24,crypto,IOTAUSD,Buy,Buy
2020-01-24,crypto,DASHUSD,Buy,Srong Buy
2020-01-24,crypto,EOSUSD,Neutral,Srong Buy
2020-01-24,crypto,BNBUSD,Buy,Buy
2020-01-25,crypto,XRPUSD,Neutral,Sell
2020-01-25,crypto,ETHUSD,Buy,Buy
2020-01-25,crypto,LTCUSD,Neutral,Buy
2020-01-25,crypto,IOTAUSD,Buy,Buy
2020-01-25,crypto,EOSUSD,Neutral,Srong Buy
2020-01-25,crypto,BTCUSD,Neutral,Buy
2020-01-25,crypto,DASHUSD,Buy,Srong Buy
2020-01-25,crypto,BNBUSD,Buy,Buy
2020-01-26,crypto,XRPUSD,Neutral,Srong Sell
2020-01-26,crypto,BTCUSD,Buy,Buy
2020-01-26,crypto,EOSUSD,Buy,Srong Buy
2020-01-26,crypto,DASHUSD,Buy,Srong Buy
2020-01-26,crypto,LTCUSD,Buy,Buy
2020-01-26,crypto,BNBUSD,Buy,Buy
2020-01-26,crypto,ETHUSD,Buy,Buy
2020-01-26,crypto,IOTAUSD,Buy,Buy
2020-01-27,crypto,IOTAUSD,Buy,Srong Buy
2020-01-27,crypto,BNBUSD,Sell,Srong Buy
2020-01-27,crypto,EOSUSD,Sell,Srong Buy
2020-01-27,crypto,XRPUSD,Sell,Buy
2020-01-27,crypto,ETHUSD,Sell,Srong Buy
2020-01-27,crypto,BTCUSD,Sell,Srong Buy
2020-01-27,crypto,LTCUSD,Sell,Srong Buy
2020-01-27,crypto,DASHUSD,Sell,Srong Buy
2020-01-27,stock,AAPL,Sell,Srong Buy
2020-01-27,stock,GOOG,Buy,Srong Buy
2020-01-27,stock,BABA,Sell,Sell
2020-01-27,stock,JPM,Sell,Sell
2020-01-27,stock,FB,Neutral,Srong Buy
2020-01-27,stock,AMZN,Neutral,Buy
2020-01-27,stock,JNJ,Neutral,Srong Buy
2020-01-27,stock,MSFT,Buy,Srong Buy
2020-01-27,index,DAX,Neutral,Srong Buy
2020-01-27,index,TSX,Buy,Srong Buy
2020-01-27,index,NIFTY,Sell,Srong Buy
2020-01-27,index,VIX,Neutral,Srong Buy
2020-01-27,index,NI225,Neutral,Buy
2020-01-27,index,SPX,Neutral,Srong Buy
2020-01-27,index,DJI,Neutral,Srong Buy
2020-01-27,index,IXIC,Neutral,Srong Buy
2020-01-28,stock,BABA,Buy,Sell
2020-01-28,stock,GOOG,Buy,Srong Buy
2020-01-28,stock,AMZN,Sell,Sell
2020-01-28,stock,AAPL,Neutral,Srong Buy
2020-01-28,stock,FB,Sell,Buy
2020-01-28,stock,JPM,Sell,Sell
2020-01-28,stock,JNJ,Sell,Srong Buy
2020-01-28,stock,MSFT,Neutral,Buy
2020-01-28,index,TSX,Buy,Srong Buy
2020-01-28,index,IXIC,Sell,Buy
2020-01-28,index,NI225,Neutral,Sell
2020-01-28,index,DJI,Sell,Sell
2020-01-28,index,SPX,Sell,Sell
2020-01-28,index,DAX,Neutral,Sell
2020-01-28,index,VIX,Neutral,Srong Buy
2020-01-28,index,NIFTY,Sell,Sell
2020-01-28,crypto,EOSUSD,Sell,Srong Buy
2020-01-28,crypto,IOTAUSD,Buy,Srong Buy
2020-01-28,crypto,BTCUSD,Sell,Srong Buy
2020-01-28,crypto,DASHUSD,Sell,Srong Buy
2020-01-28,crypto,ETHUSD,Buy,Srong Buy
2020-01-28,crypto,BNBUSD,Buy,Srong Buy
2020-01-28,crypto,XRPUSD,Buy,Buy
2020-01-28,crypto,LTCUSD,Buy,Srong Buy
2020-01-29,stock,JNJ,Sell,Srong Buy
2020-01-29,stock,JPM,Sell,Sell
2020-01-29,stock,FB,Buy,Srong Buy
2020-01-29,stock,GOOG,Sell,Srong Buy
2020-01-29,stock,MSFT,Sell,Srong Buy
2020-01-29,stock,AAPL,Sell,Srong Buy
2020-01-29,stock,AMZN,Sell,Buy
2020-01-29,stock,BABA,Buy,Neutral
2020-01-29,index,SPX,Neutral,Srong Buy
2020-01-29,index,NI225,Sell,Sell
2020-01-29,index,NIFTY,Sell,Sell
2020-01-29,index,VIX,Buy,Srong Buy
2020-01-29,index,TSX,Buy,Srong Buy
2020-01-29,index,DAX,Sell,Sell
2020-01-29,index,IXIC,Neutral,Srong Buy
2020-01-29,index,DJI,Sell,Buy
2020-01-29,crypto,LTCUSD,Sell,Srong Buy
2020-01-29,crypto,ETHUSD,Buy,Srong Buy
2020-01-29,crypto,EOSUSD,Neutral,Srong Buy
2020-01-29,crypto,IOTAUSD,Sell,Srong Buy
2020-01-29,crypto,DASHUSD,Sell,Srong Buy
2020-01-29,crypto,BTCUSD,Sell,Srong Buy
2020-01-29,crypto,XRPUSD,Sell,Srong Buy
2020-01-29,crypto,BNBUSD,Sell,Srong Buy
2020-01-30,crypto,ETHUSD,Sell,Srong Buy
2020-01-30,crypto,EOSUSD,Neutral,Srong Buy
2020-01-30,crypto,DASHUSD,Neutral,Srong Buy
2020-01-30,crypto,BNBUSD,Sell,Srong Buy
2020-01-30,crypto,LTCUSD,Sell,Srong Buy
2020-01-30,crypto,XRPUSD,Sell,Srong Buy
2020-01-30,crypto,IOTAUSD,Neutral,Srong Buy
2020-01-30,crypto,BTCUSD,Sell,Srong Buy
2020-01-30,index,NI225,Sell,Sell
2020-01-30,index,IXIC,Sell,Srong Buy
2020-01-30,index,TSX,Neutral,Srong Buy
2020-01-30,index,DAX,Sell,Neutral
2020-01-30,index,VIX,Neutral,Srong Buy
2020-01-30,index,DJI,Buy,Buy
2020-01-30,index,SPX,Sell,Buy
2020-01-30,index,NIFTY,Sell,Sell
2020-01-30,stock,BABA,Sell,Neutral
2020-01-30,stock,JNJ,Neutral,Srong Buy
2020-01-30,stock,AAPL,Sell,Srong Buy
2020-01-30,stock,JPM,Buy,Sell
2020-01-30,stock,GOOG,Sell,Srong Buy
2020-01-30,stock,FB,Sell,Srong Buy
2020-01-30,stock,MSFT,Sell,Srong Buy
2020-01-30,stock,AMZN,Neutral,Buy
2020-01-31,index,NIFTY,Sell,Sell
2020-01-31,index,VIX,Buy,Srong Buy
2020-01-31,index,DAX,Sell,Sell
2020-01-31,index,DJI,Sell,Buy
2020-01-31,index,TSX,Neutral,Srong Buy
2020-01-31,index,NI225,Sell,Sell
2020-01-31,index,SPX,Sell,Srong Buy
2020-01-31,index,IXIC,Sell,Srong Buy
2020-01-31,stock,AAPL,Sell,Srong Buy
2020-01-31,stock,GOOG,Neutral,Srong Buy
2020-01-31,stock,JNJ,Buy,Srong Buy
2020-01-31,stock,MSFT,Sell,Srong Buy
2020-01-31,stock,BABA,Sell,Neutral
2020-01-31,stock,AMZN,Sell,Srong Buy
2020-01-31,stock,JPM,Sell,Buy
2020-01-31,stock,FB,Sell,Sell
2020-01-31,crypto,ETHUSD,Neutral,Srong Buy
2020-01-31,crypto,BTCUSD,Buy,Srong Buy
2020-01-31,crypto,EOSUSD,Neutral,Srong Buy
2020-01-31,crypto,DASHUSD,Buy,Srong Buy
2020-01-31,crypto,XRPUSD,Buy,Srong Buy
2020-01-31,crypto,IOTAUSD,Buy,Srong Buy
2020-01-31,crypto,BNBUSD,Buy,Srong Buy
2020-01-31,crypto,LTCUSD,Neutral,Srong Buy
2020-02-01,crypto,LTCUSD,Sell,Srong Buy
2020-02-01,crypto,IOTAUSD,Sell,Srong Buy
2020-02-01,crypto,BTCUSD,Sell,Srong Buy
2020-02-01,crypto,XRPUSD,Buy,Srong Buy
2020-02-01,crypto,EOSUSD,Buy,Srong Buy
2020-02-01,crypto,BNBUSD,Buy,Srong Buy
2020-02-01,crypto,DASHUSD,Buy,Srong Buy
2020-02-01,crypto,ETHUSD,Buy,Srong Buy
2020-02-02,crypto,BNBUSD,Sell,Srong Buy
2020-02-02,crypto,IOTAUSD,Sell,Srong Buy
2020-02-02,crypto,EOSUSD,Neutral,Srong Buy
2020-02-02,crypto,LTCUSD,Neutral,Srong Buy
2020-02-02,crypto,BTCUSD,Neutral,Srong Buy
2020-02-02,crypto,XRPUSD,Buy,Srong Buy
2020-02-02,crypto,ETHUSD,Buy,Srong Buy
2020-02-02,crypto,DASHUSD,Sell,Srong Buy
2020-02-03,crypto,ETHUSD,Sell,Srong Buy
2020-02-03,crypto,DASHUSD,Sell,Srong Buy
2020-02-03,crypto,LTCUSD,Sell,Srong Buy
2020-02-03,crypto,EOSUSD,Neutral,Srong Buy
2020-02-03,crypto,BNBUSD,Neutral,Srong Buy
2020-02-03,crypto,XRPUSD,Buy,Srong Buy
2020-02-03,crypto,IOTAUSD,Sell,Srong Buy
2020-02-03,crypto,BTCUSD,Sell,Srong Buy
2020-02-03,stock,FB,Neutral,Sell
2020-02-03,stock,AMZN,Neutral,Srong Buy
2020-02-03,stock,JNJ,Sell,Srong Buy
2020-02-03,stock,JPM,Sell,Sell
2020-02-03,stock,GOOG,Neutral,Buy
2020-02-03,stock,BABA,Sell,Sell
2020-02-03,stock,AAPL,Neutral,Buy
2020-02-03,stock,MSFT,Buy,Srong Buy
2020-02-03,index,NI225,Sell,Sell
2020-02-03,index,SPX,Neutral,Sell
2020-02-03,index,VIX,Buy,Srong Buy
2020-02-03,index,IXIC,Sell,Buy
2020-02-03,index,TSX,Sell,Neutral
2020-02-03,index,NIFTY,Sell,Srong Sell
2020-02-03,index,DJI,Sell,Sell
2020-02-03,index,DAX,Sell,Sell
2020-02-04,stock,JPM,Sell,Sell
2020-02-04,stock,BABA,Sell,Buy
2020-02-04,stock,GOOG,Sell,Srong Buy
2020-02-04,stock,FB,Sell,Sell
2020-02-04,stock,MSFT,Neutral,Srong Buy
2020-02-04,stock,AAPL,Sell,Buy
2020-02-04,stock,AMZN,Neutral,Srong Buy
2020-02-04,stock,JNJ,Sell,Srong Buy
2020-02-04,index,NI225,Sell,Sell
2020-02-04,index,VIX,Buy,Srong Buy
2020-02-04,index,DJI,Sell,Sell
2020-02-04,index,TSX,Sell,Buy
2020-02-04,index,IXIC,Neutral,Srong Buy
2020-02-04,index,SPX,Sell,Neutral
2020-02-04,index,DAX,Sell,Sell
2020-02-04,index,NIFTY,Sell,Srong Sell
2020-02-04,crypto,IOTAUSD,Sell,Srong Buy
2020-02-04,crypto,DASHUSD,Sell,Srong Buy
2020-02-04,crypto,BNBUSD,Sell,Srong Buy
2020-02-04,crypto,BTCUSD,Buy,Srong Buy
2020-02-04,crypto,XRPUSD,Neutral,Srong Buy
2020-02-04,crypto,LTCUSD,Sell,Srong Buy
2020-02-04,crypto,ETHUSD,Sell,Srong Buy
2020-02-04,crypto,EOSUSD,Buy,Srong Buy
2020-02-05,index,NIFTY,Sell,Sell
2020-02-05,index,DJI,Sell,Srong Buy
2020-02-05,index,VIX,Buy,Srong Buy
2020-02-05,index,SPX,Neutral,Srong Buy
2020-02-05,index,IXIC,Neutral,Srong Buy
2020-02-05,index,TSX,Sell,Srong Buy
2020-02-05,index,NI225,Sell,Sell
2020-02-05,index,DAX,Sell,Buy
2020-02-05,crypto,ETHUSD,Sell,Srong Buy
2020-02-05,crypto,IOTAUSD,Sell,Srong Buy
2020-02-05,crypto,DASHUSD,Neutral,Buy
2020-02-05,crypto,XRPUSD,Buy,Srong Buy
2020-02-05,crypto,EOSUSD,Sell,Srong Buy
2020-02-05,crypto,LTCUSD,Buy,Srong Buy
2020-02-05,crypto,BNBUSD,Neutral,Srong Buy
2020-02-05,crypto,BTCUSD,Neutral,Srong Buy
2020-02-05,stock,MSFT,Neutral,Srong Buy
2020-02-05,stock,AAPL,Neutral,Srong Buy
2020-02-05,stock,FB,Sell,Neutral
2020-02-05,stock,BABA,Sell,Srong Buy
2020-02-05,stock,GOOG,Neutral,Buy
2020-02-05,stock,JPM,Sell,Buy
2020-02-05,stock,AMZN,Sell,Srong Buy
2020-02-05,stock,JNJ,Sell,Srong Buy
2020-02-06,crypto,XRPUSD,Neutral,Srong Buy
2020-02-06,crypto,LTCUSD,Sell,Srong Buy
2020-02-06,crypto,DASHUSD,Sell,Srong Buy
2020-02-06,crypto,BTCUSD,Neutral,Srong Buy
2020-02-06,crypto,ETHUSD,Neutral,Srong Buy
2020-02-06,crypto,EOSUSD,Sell,Srong Buy
2020-02-06,crypto,IOTAUSD,Buy,Srong Buy
2020-02-06,crypto,BNBUSD,Buy,Srong Buy
2020-02-06,index,IXIC,Sell,Srong Buy
2020-02-06,index,NI225,Sell,Buy
2020-02-06,index,NIFTY,Sell,Buy
2020-02-06,index,SPX,Sell,Srong Buy
2020-02-06,index,TSX,Sell,Srong Buy
2020-02-06,index,DJI,Sell,Srong Buy
2020-02-06,index,DAX,Sell,Srong Buy
2020-02-06,index,VIX,Buy,Buy
2020-02-06,stock,JNJ,Neutral,Srong Buy
2020-02-06,stock,AAPL,Sell,Srong Buy
2020-02-06,stock,JPM,Sell,Srong Buy
2020-02-06,stock,MSFT,Sell,Srong Buy
2020-02-06,stock,BABA,Neutral,Srong Buy
2020-02-06,stock,AMZN,Buy,Srong Buy
2020-02-06,stock,FB,Sell,Neutral
2020-02-06,stock,GOOG,Buy,Buy
2020-02-07,crypto,XRPUSD,Sell,Srong Buy
2020-02-07,crypto,LTCUSD,Sell,Srong Buy
2020-02-07,crypto,EOSUSD,Buy,Srong Buy
2020-02-07,crypto,DASHUSD,Neutral,Srong Buy
2020-02-07,crypto,BTCUSD,Neutral,Srong Buy
2020-02-07,crypto,ETHUSD,Sell,Srong Buy
2020-02-07,crypto,IOTAUSD,Buy,Srong Buy
2020-02-07,crypto,BNBUSD,Neutral,Srong Buy
2020-02-07,stock,AAPL,Sell,Srong Buy
2020-02-07,stock,FB,Sell,Neutral
2020-02-07,stock,GOOG,Neutral,Srong Buy
2020-02-07,stock,MSFT,Neutral,Srong Buy
2020-02-07,stock,JNJ,Buy,Srong Buy
2020-02-07,stock,JPM,Neutral,Srong Buy
2020-02-07,stock,AMZN,Sell,Srong Buy
2020-02-07,stock,BABA,Sell,Srong Buy
2020-02-07,index,SPX,Sell,Srong Buy
2020-02-07,index,VIX,Buy,Buy
2020-02-07,index,NIFTY,Neutral,Srong Buy
2020-02-07,index,DJI,Buy,Srong Buy
2020-02-07,index,NI225,Sell,Srong Buy
2020-02-07,index,IXIC,Buy,Srong Buy
2020-02-07,index,TSX,Buy,Srong Buy
2020-02-07,index,DAX,Neutral,Srong Buy
2020-02-08,crypto,IOTAUSD,Buy,Srong Buy
2020-02-08,crypto,BTCUSD,Buy,Srong Buy
2020-02-08,crypto,BNBUSD,Sell,Srong Buy
2020-02-08,crypto,ETHUSD,Sell,Srong Buy
2020-02-08,crypto,XRPUSD,Neutral,Srong Buy
2020-02-08,crypto,EOSUSD,Buy,Srong Buy
2020-02-08,crypto,LTCUSD,Neutral,Srong Buy
2020-02-08,crypto,DASHUSD,Neutral,Srong Buy
2020-02-09,crypto,DASHUSD,Sell,Srong Buy
2020-02-09,crypto,XRPUSD,Sell,Srong Buy
2020-02-09,crypto,ETHUSD,Sell,Srong Buy
2020-02-09,crypto,BNBUSD,Buy,Srong Buy
2020-02-09,crypto,BTCUSD,Neutral,Srong Buy
2020-02-09,crypto,LTCUSD,Sell,Srong Buy
2020-02-09,crypto,EOSUSD,Neutral,Srong Buy
2020-02-09,crypto,IOTAUSD,Buy,Srong Buy
2020-02-10,stock,JNJ,Buy,Srong Buy
2020-02-10,stock,BABA,Sell,Buy
2020-02-10,stock,GOOG,Sell,Srong Buy
2020-02-10,stock,MSFT,Sell,Srong Buy
2020-02-10,stock,FB,Neutral,Buy
2020-02-10,stock,AMZN,Sell,Srong Buy
2020-02-10,stock,JPM,Sell,Srong Buy
2020-02-10,stock,AAPL,Neutral,Srong Buy
2020-02-10,index,VIX,Buy,Srong Buy
2020-02-10,index,NI225,Buy,Srong Buy
2020-02-10,index,TSX,Buy,Srong Buy
2020-02-10,index,SPX,Neutral,Srong Buy
2020-02-10,index,DAX,Buy,Srong Buy
2020-02-10,index,IXIC,Sell,Srong Buy
2020-02-10,index,DJI,Buy,Srong Buy
2020-02-10,index,NIFTY,Sell,Buy
2020-02-10,crypto,BNBUSD,Sell,Srong Buy
2020-02-10,crypto,DASHUSD,Sell,Srong Buy
2020-02-10,crypto,ETHUSD,Neutral,Srong Buy
2020-02-10,crypto,EOSUSD,Buy,Srong Buy
2020-02-10,crypto,BTCUSD,Buy,Srong Buy
2020-02-10,crypto,LTCUSD,Neutral,Srong Buy
2020-02-10,crypto,XRPUSD,Buy,Srong Buy
2020-02-10,crypto,IOTAUSD,Sell,Srong Buy
2020-02-11,crypto,ETHUSD,Neutral,Srong Buy
2020-02-11,crypto,DASHUSD,Sell,Srong Buy
2020-02-11,crypto,EOSUSD,Sell,Srong Buy
2020-02-11,crypto,LTCUSD,Buy,Srong Buy
2020-02-11,crypto,BNBUSD,Sell,Srong Buy
2020-02-11,crypto,IOTAUSD,Neutral,Srong Buy
2020-02-11,crypto,XRPUSD,Buy,Srong Buy
2020-02-11,crypto,BTCUSD,Buy,Srong Buy
2020-02-11,stock,GOOG,Sell,Srong Buy
2020-02-11,stock,AAPL,Sell,Srong Buy
2020-02-11,stock,BABA,Sell,Buy
2020-02-11,stock,AMZN,Neutral,Srong Buy
2020-02-11,stock,FB,Sell,Srong Buy
2020-02-11,stock,JNJ,Buy,Srong Buy
2020-02-11,stock,JPM,Buy,Srong Buy
2020-02-11,stock,MSFT,Neutral,Srong Buy
2020-02-11,index,DAX,Buy,Srong Buy
2020-02-11,index,NI225,Neutral,Srong Buy
2020-02-11,index,IXIC,Buy,Srong Buy
2020-02-11,index,DJI,Buy,Srong Buy
2020-02-11,index,SPX,Buy,Srong Buy
2020-02-11,index,VIX,Buy,Buy
2020-02-11,index,TSX,Buy,Srong Buy
2020-02-11,index,NIFTY,Buy,Sell
2020-02-12,crypto,ETHUSD,Neutral,Srong Buy
2020-02-12,crypto,LTCUSD,Sell,Srong Buy
2020-02-12,crypto,XRPUSD,Neutral,Srong Buy
2020-02-12,crypto,DASHUSD,Sell,Srong Buy
2020-02-12,crypto,EOSUSD,Neutral,Srong Buy
2020-02-12,crypto,IOTAUSD,Sell,Srong Buy
2020-02-12,crypto,BTCUSD,Neutral,Srong Buy
2020-02-12,crypto,BNBUSD,Sell,Srong Buy
2020-02-12,index,NI225,Neutral,Srong Buy
2020-02-12,index,TSX,Buy,Srong Buy
2020-02-12,index,SPX,Neutral,Srong Buy
2020-02-12,index,VIX,Sell,Srong Buy
2020-02-12,index,NIFTY,Sell,Buy
2020-02-12,index,IXIC,Neutral,Srong Buy
2020-02-12,index,DJI,Buy,Srong Buy
2020-02-12,index,DAX,Buy,Srong Buy
2020-02-12,stock,MSFT,Neutral,Srong Buy
2020-02-12,stock,FB,Sell,Sell
2020-02-12,stock,JPM,Buy,Srong Buy
2020-02-12,stock,AAPL,Neutral,Srong Buy
2020-02-12,stock,AMZN,Neutral,Srong Buy
2020-02-12,stock,GOOG,Buy,Srong Buy
2020-02-12,stock,BABA,Buy,Srong Buy
2020-02-12,stock,JNJ,Neutral,Srong Buy
2020-02-13,crypto,EOSUSD,Sell,Srong Buy
2020-02-13,crypto,BTCUSD,Sell,Srong Buy
2020-02-13,crypto,IOTAUSD,Sell,Srong Buy
2020-02-13,crypto,LTCUSD,Neutral,Srong Buy
2020-02-13,crypto,XRPUSD,Sell,Srong Buy
2020-02-13,crypto,BNBUSD,Sell,Srong Buy
2020-02-13,crypto,DASHUSD,Sell,Srong Buy
2020-02-13,crypto,ETHUSD,Sell,Srong Buy
2020-02-13,index,VIX,Neutral,Srong Sell
2020-02-13,index,NI225,Buy,Srong Buy
2020-02-13,index,TSX,Buy,Srong Buy
2020-02-13,index,DJI,Buy,Srong Buy
2020-02-13,index,DAX,Buy,Srong Buy
2020-02-13,index,IXIC,Neutral,Srong Buy
2020-02-13,index,NIFTY,Neutral,Srong Buy
2020-02-13,index,SPX,Buy,Srong Buy
2020-02-13,stock,FB,Neutral,Buy
2020-02-13,stock,JNJ,Neutral,Srong Buy
2020-02-13,stock,GOOG,Buy,Srong Buy
2020-02-13,stock,AAPL,Sell,Srong Buy
2020-02-13,stock,JPM,Neutral,Srong Buy
2020-02-13,stock,AMZN,Sell,Srong Buy
2020-02-13,stock,MSFT,Neutral,Srong Buy
2020-02-13,stock,BABA,Neutral,Srong Buy
2020-02-14,crypto,DASHUSD,Sell,Srong Buy
2020-02-14,crypto,EOSUSD,Buy,Srong Buy
2020-02-14,crypto,BTCUSD,Buy,Srong Buy
2020-02-14,crypto,XRPUSD,Sell,Srong Buy
2020-02-14,crypto,ETHUSD,Buy,Srong Buy
2020-02-14,crypto,IOTAUSD,Neutral,Srong Buy
2020-02-14,crypto,LTCUSD,Buy,Srong Buy
2020-02-14,crypto,BNBUSD,Buy,Srong Buy
2020-02-14,index,NI225,Buy,Srong Buy
2020-02-14,index,IXIC,Neutral,Srong Buy
2020-02-14,index,DAX,Neutral,Srong Buy
2020-02-14,index,DJI,Buy,Srong Buy
2020-02-14,index,VIX,Sell,Srong Sell
2020-02-14,index,SPX,Buy,Srong Buy
2020-02-14,index,TSX,Sell,Srong Buy
2020-02-14,index,NIFTY,Sell,Srong Buy
2020-02-14,stock,JNJ,Neutral,Buy
2020-02-14,stock,JPM,Buy,Srong Buy
2020-02-14,stock,AAPL,Sell,Srong Buy
2020-02-14,stock,BABA,Buy,Srong Buy
2020-02-14,stock,FB,Sell,Srong Buy
2020-02-14,stock,GOOG,Neutral,Srong Buy
2020-02-14,stock,MSFT,Buy,Srong Buy
2020-02-14,stock,AMZN,Neutral,Srong Buy
2020-02-15,crypto,ETHUSD,Neutral,Srong Buy
2020-02-15,crypto,BNBUSD,Neutral,Srong Buy
2020-02-15,crypto,BTCUSD,Neutral,Srong Buy
2020-02-15,crypto,XRPUSD,Buy,Srong Buy
2020-02-15,crypto,IOTAUSD,Sell,Srong Buy
2020-02-15,crypto,DASHUSD,Sell,Srong Buy
2020-02-15,crypto,EOSUSD,Buy,Srong Buy
2020-02-15,crypto,LTCUSD,Neutral,Srong Buy
2020-02-16,crypto,BTCUSD,Buy,Srong Buy
2020-02-16,crypto,BNBUSD,Buy,Srong Buy
2020-02-16,crypto,DASHUSD,Neutral,Buy
2020-02-16,crypto,IOTAUSD,Neutral,Buy
2020-02-16,crypto,EOSUSD,Buy,Srong Buy
2020-02-16,crypto,LTCUSD,Buy,Srong Buy
2020-02-16,crypto,ETHUSD,Buy,Srong Buy
2020-02-16,crypto,XRPUSD,Buy,Srong Buy
